Problem Instance,Knapsack Limit,Profit,Weight,Knapsack State,Solution,Strategy
GA-DEF_EASY_100_072,64,542.0,53,0,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 1, 2, 1, 0, 2, 2, 2, 2, 0, 2, 1, 0, 0, 2, 2, 1, 1, 1, 0, 2, 2, 0, 2, 1, 2, 0, 1, 0, 1, 1, 2, 2, 2, 0, 0, 1, 0, 1, 1, 1, 0, 0, 2, 2, 2, 1, 1, 2, 2, 0, 2, 1, 2, 2, 1, 0, 2, 1, 1, 1, 0, 1, 1, 0, 2, 1, 0, 1, 2, 2, 1, 2, 1, 1, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 1]"
GA-DEF_EASY_100_073,64,661.0,62,0,"[0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[2, 0, 1, 2, 0, 1, 0, 2, 2, 0, 0, 2, 0, 0, 0, 1, 2, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 2, 1, 1, 1, 0, 0, 1, 2, 2, 2, 2, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 2, 1, 1, 1, 1, 0, 2, 0, 2, 1, 1, 1, 0, 1, 1, 2, 1, 0, 2, 1, 0, 1, 0, 2, 1, 1, 2, 1, 2, 1, 2, 0, 2, 2, 2, 1, 2, 2, 0, 0, 1, 1, 0, 2, 1, 1, 1, 0, 1]"
GA-DEF_EASY_100_074,64,935.0,64,0,"[0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 0, 0, 2, 2, 2, 2, 1, 2, 0, 2, 0, 1, 0, 1, 2, 0, 1, 1, 1, 0, 1, 0, 1, 2, 0, 0, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 0, 1, 2, 0, 2, 0, 1, 1, 1, 2, 2, 2, 0, 2, 2, 0, 1, 1, None, 1, 0, 2, 0, 2, 1, 1, 1, 0, 2, 1, 0, 0, 0, 1, 2, 2, 1, 2, 1, 0, 1, 0, 2, 1, 2, 2, 1, 0, 2, 2, 0, 2, 1, 1, 0, 0, 2, 0, 2, 2, 1, None]"
GA-DEF_EASY_100_075,64,687.0,64,0,"[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 1, 0, 2, 0, 2, 1, 0, 2, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 2, 2, 2, 1, 2, 1, 2, 0, 1, 0, 2, 0, 0, 1, 0, 1, 1, 0, 1, 2, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 2, 2, 0, 2, 0, 2, None, 2, 2, 2, 0, 2, 1, 0, 1, 1, 1, 1, 0, 0, None, 2, 1, 2, 0, 1, 0, 0, 0, 1, 2, 2, 0, 2, 1, 0, 1, 1, 0, 0, 2, 2, 2, 0, 1, 0, 2, 2, 2]"
GA-DEF_EASY_100_076,64,596.0,64,0,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 1, 1, 2, 2, 1, 2, 2, 1, 0, 0, 1, 0, 2, 2, None, 0, 2, 0, 2, 1, 1, 0, 1, 2, 2, 1, 2, 0, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 0, 1, 2, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 2, 1, 0, 0, 1, 2, 0, 0, 2, 2, 1, 0, 2, 2, 0, 2, 1, 1, 2, 0, 0, None, 1, 1, 2, 1, 0, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 0]"
GA-DEF_EASY_100_077,64,634.0,64,0,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 2, 0, 2, 2, 1, 0, 2, 2, 1, 1, 2, 0, 2, 2, 0, 1, 2, 2, 0, 1, 2, 2, 2, 0, 2, 1, 1, 2, 1, 1, 2, 0, 2, 1, 0, 2, 0, 1, 0, 2, 0, 2, 2, 2, 2, 0, 1, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 2, 0, 0, 2, 0, 1, 2, 1, 1, 0, 1, 2, 0, 1, 1, 2, 0, 1, 2, 1, 2, 2, 1, 2, 2, 0, 2, 0, 1, 2, 2, 0, 0, 0, 1, 1, 2, 1, 0, 0, 0]"
GA-DEF_EASY_100_078,64,600.0,62,0,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 1, 1, 1, 1, 0, 0, 1, 2, 1, 1, 1, 1, 0, 1, 0, 1, 2, 1, 1, 2, 2, 0, 1, 0, 2, 2, 0, 0, 1, 2, 0, 0, 1, 0, 2, 2, 1, 1, 0, 0, 1, 0, 2, 1, 2, 2, 1, 0, 0, 1, 2, 2, 1, 1, 0, 2, 0, None, 2, 0, 2, 1, 1, 1, 0, 0, 1, 2, 0, 0, 2, 2, 0, 1, 2, 0, 1, 2, 2, 2, 1, 0, 2, 2, 1, 0, 1, 1, 1, 0, 1, 0, 2, 0, 2, 1, 0, 1]"
GA-DEF_EASY_100_079,64,704.0,64,0,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 2, 1, 2, 1, 2, 0, 1, 1, 2, 0, 1, 1, 1, 0, 1, 0, 2, 0, 2, 2, 1, 0, 1, 2, 1, 2, 1, 2, 2, 2, 0, 2, 0, 1, 1, 0, 0, 2, 0, 1, 0, 0, 2, 1, 2, 2, 2, 1, 1, 2, 1, 2, 1, 2, 2, 0, 2, 1, 0, 2, 1, 2, 0, 0, 1, 2, 0, 2, 2, 0, 2, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 0, 2]"
GA-DEF_EASY_100_080,64,663.0,64,0,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 0, 1, 1, 2, 1, 0, 0, 2, 2, 0, 1, 2, 2, 0, 1, 2, 1, 2, 0, 2, 0, 2, 2, 2, 1, 2, 0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 0, 2, 1, 0, 2, 0, 2, None, 1, 2, 1, 1, 1, 0, 2, 1, 2, 1, 1, 0, 0, 1, 1, 2, 1, 1, 0, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 2, 1, 2, 2, 1, 1, 1, 2, 1, 1, 0, 1, 2, 2, None, 1, 1, 0, 1, 1, None]"
GA-DEF_EASY_100_081,64,796.0,64,0,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 0, 2, 1, 2, 1, 0, 1, 2, 1, 2, 1, 2, 2, 0, 0, 0, 0, 2, 0, 1, 1, 0, 2, 2, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0, 2, 1, 0, 2, 2, 2, 2, 1, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 2, 1, 1, 0, 1, None, 0, 0, 2, 1, 0, 2, 0, 1, 2, 1, 0, 2, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 0, 2, 1, 2, 2, 2, 1, 2, 2, 0, 2, 0]"
GA-DEF_EASY_100_082,64,515.0,62,0,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]","[1, 2, 0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 2, 2, 1, 1, 0, 0, 0, 2, 0, 2, 2, 2, 1, 0, 2, 1, 2, 2, 2, 2, 1, 2, 2, 1, 2, 2, 1, 1, 0, 1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 1, 2, 1, 1, 2, 1, 0, 0, 2, 2, 1, 0, 0, 2, 1, 2, 0, 2, 0, 1, 1, 2, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 1, 1, 1, 2, 1, 1, 2, 0, 1, 1, None, 1, 2]"
GA-DEF_EASY_100_083,64,732.0,52,0,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[2, 0, 2, 0, 2, 0, 2, 2, 2, 1, 1, 2, 2, 0, 1, 2, 1, 2, 2, 2, 1, 0, 2, 1, 0, 0, 0, 2, 0, 1, 2, 0, 1, 1, 1, 0, 2, 2, 0, 0, 1, 2, 1, 0, 2, 1, 0, 1, 2, 2, 1, 1, 0, 0, 2, 0, 0, 0, 2, 1, 2, 1, 1, 0, 2, 1, 0, 2, 2, 0, 2, 2, 0, 2, 0, 1, 0, 1, 0, 2, 2, 0, 0, 1, 1, 1, 0, 2, 1, 2, 1, 2, 1, 1, 0, 1, 0, 2, 1, 0]"
GA-DEF_EASY_100_084,64,625.0,64,0,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 0, 0, 1, 1, 2, 2, 0, 1, 2, 2, 1, 2, 0, 2, 2, 0, 0, 1, None, 0, 0, 2, 1, 1, 1, 0, 0, 2, 0, 0, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0, 2, 1, 0, 1, 1, 0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 2, 1, 0, 1, 0, 2, 2, 0, 1, 2, 1, 2, 1, 1, 2, 0, 1, 2, 2, 0, 1, 2, 2, 1, 1, 0, 2, 0, 2, 1, 2, 2, 1, 2, 2, 2, 2, 1, 2]"
GA-DEF_EASY_100_085,64,830.0,52,0,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 1, 0, 1, 0, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 2, 1, 0, 2, 2, 0, 1, 1, 1, 1, 1, 1, 1, 2, 1, 0, 2, 1, 1, 2, 2, 2, 0, 0, 0, 2, 1, 2, 2, 2, 1, 2, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 2, 0, 2, 2, 1, 1, 2, 0, 0, 1, 2, 2, 1, 1, 2, 0, 2, 2, 0, 1, 0, 1, 0, 1, 2, 1, 1, 2, 0, 2, 2, 1, 1, 1, 1, 1, 0, 1, 0]"
GA-DEF_EASY_100_086,64,734.0,64,0,"[1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 0, 1, 2, 0, 1, 1, 1, 2, 1, 1, 1, None, 0, 2, 0, 0, 0, 2, 2, 0, 2, 1, 1, 1, 0, 1, 2, 2, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 2, 2, 0, 1, 2, 1, 0, 1, 2, 0, 1, None, 1, 1, 1, 0, 0, 2, 2, 0, 2, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 2, 1, 1, 2, 2, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1]"
GA-DEF_EASY_100_087,64,730.0,64,0,"[1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 2, 0, 2, 2, 2, 2, 1, 0, 0, 0, 1, 0, 1, 1, 2, 0, 1, 0, 2, 0, 2, 0, 0, 1, 0, 2, 0, 2, 2, 1, 2, 2, 1, None, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 1, 2, 1, 1, 2, 2, 1, 1, 1, 2, 2, 0, 0, 1, 2, 2, 0, 0, 1, 2, 0, 0, 2, 0, 2, 0, 0, 1, 2, 0, 0, 2, 1, 2, 2, 2, 2, 1, 1, 2, 0, 2, 1, 1, 1, 1, 2, 1, 0, 0, 2]"
GA-DEF_EASY_100_088,64,768.0,61,0,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 1, 2, 2, 2, 2, 2, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 2, 2, 2, 2, 1, 2, 2, 2, 0, 2, 1, 0, 0, 1, 2, 0, 2, 2, 0, 2, 0, 1, 0, 2, 2, 2, 1, 1, 2, 0, 2, 2, 2, 0, 2, 1, 1, 2, 1, 2, 1, None, 2, 0, 2, 1, 1, 0, 1, 0, 2, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 1, 1, 0, 1]"
GA-DEF_EASY_100_089,64,636.0,64,0,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 0, 0, 2, 0, 0, 0, 2, 0, 0, 2, 2, 2, 1, 1, 2, 2, 0, 0, 2, 0, 1, 2, 0, 1, 2, 0, 2, 1, 1, 0, 2, 1, 2, 1, 0, 0, 1, 2, 1, 0, 1, 2, 2, 1, 1, 1, 1, 0, 0, 2, 0, 0, 2, 1, 0, None, 1, 0, 2, 2, 0, 2, None, 0, 2, 0, 0, 2, 1, 0, 1, 0, 1, 1, 1, 0, 0, 2, 0, 2, 2, 0, 0, 0, 2, 1, 0, 0, None, 1, 0, 0, 2, 2, 0, 2, 1, 2, 1]"
GA-DEF_EASY_100_090,64,568.0,61,0,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 2, 0, 2, 2, 1, 0, 2, 0, 1, 0, 1, 1, 1, 0, 0, 2, 0, 0, 0, 2, 2, 1, 1, 1, 2, 1, 1, None, 1, 1, 2, 0, 1, 1, 2, 2, 0, 0, 1, 2, 1, 0, 1, 2, 0, 0, 0, 2, 1, 1, 2, 2, 0, 2, 0, 1, 1, 2, 2, 0, 2, 2, 2, 0, 0, 0, 0, 2, 0, 2, 1, 0, 1, 0, 2, 1, 0, 2, 2, 2, 0, 2, 2, 2, 1, 1, 1, 0, 1, 0, 1, 2, 1, 1, 2]"
GA-DEF_EASY_100_091,64,893.0,59,0,"[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 0, 2, 2, 0, 2, 1, 1, 2, 0, 0, 1, 0, 2, 2, 2, 0, 2, 1, 2, 0, 0, 2, 0, 2, 2, 2, 0, 0, 2, 1, 0, 1, 0, 0, 1, 0, 2, 0, 2, 1, 2, 2, 2, 1, 2, 0, 1, 1, 2, 1, 0, 0, 1, 2, 0, 2, 0, 2, 2, 0, 0, 2, 2, 0, 0, 0, 2, 0, 2, 0, 1, 2, 0, 2, 0, 2, 1, 1, 0, 2, 2, 1, None, 0, 2, 2, 0, 2, 1, 2, 1, 1, 2, 1, 1, 2, 0]"
GA-DEF_EASY_100_092,64,555.0,61,0,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 0, 2, 0, 0, 2, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 0, 2, 1, 0, 1, 0, 2, None, 0, 1, 2, 1, 1, 2, 1, 0, 2, 0, 1, 0, 1, 0, 1, 0, 1, 2, 0, 0, 2, 2, 2, 1, 2, 2, 1, 1, 1, 2, 1, 0, 1, 0, 0, 0, 2, 1, 1, 2, 2, 0, 0, 1, 2, 2, 1, 0, 0, 2, 0, 0, 1, 2, 2, 2, 2, 0, 0, 2, 0, 2, 2, 1, 1, 1]"
GA-DEF_EASY_100_093,64,602.0,64,0,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 1, 0, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 2, 0, 2, 2, 0, 0, 1, 2, 1, 1, 0, 1, 0, 2, 0, 0, 0, 1, 1, 2, 1, 0, 2, 1, 1, 0, 0, 0, 1, 0, 0, 2, 2, 2, 0, 0, 2, 2, 2, 1, 0, None, 0, 1, 1, 0, 0, 2, 0, None, 2, 1, 0, 0, 0, 0, 1, 2, 1, 0, 2, 1, 1, 1, 1, 2, 1, 0, 0, 0, 0, 0, 0, None, 0, 1, 1, 2, 0, 0, 1, 1, 0, 1]"
